book_id,title,author,author_death_year,author_death_year_disputed,publication_year,source,source_url,language,notes
the-problems-of-philosophy__bertrand-russell__1900,The Problems of Philosophy,"Russell, Bertrand",,false,1900,openlibrary,https://openlibrary.org/works/OL1088577W,en,pd_basis=pub_year<=1930
the-enchanted-island-of-yew__l-frank-baum__1903,The Enchanted Island of Yew,"Baum, L. Frank",,false,1903,openlibrary,https://openlibrary.org/works/OL262388W,en,pd_basis=pub_year<=1930
through-the-magic-door__arthur-conan-doyle__1907,Through the Magic Door,"Doyle, Arthur Conan",,false,1907,openlibrary,https://openlibrary.org/works/OL262572W,en,pd_basis=pub_year<=1930
manon-lescaut__abbe-prevost__1734,Manon Lescaut,"Prévost, Abbé",,false,1734,openlibrary,https://openlibrary.org/works/OL1132652W,en,pd_basis=pub_year<=1930
dracula-sign-of-four__anne-collins__1897,Dracula / Sign of Four,"Collins, Anne",,false,1897,openlibrary,https://openlibrary.org/works/OL14930024W,en,pd_basis=pub_year<=1930
the-raven__edgar-allan-poe__1845,The Raven,"Poe, Edgar Allan",,false,1845,openlibrary,https://openlibrary.org/works/OL41081W,en,pd_basis=pub_year<=1930
brown-alumni-monthly__brown-university__1900,Brown alumni monthly,"University, Brown",,false,1900,openlibrary,https://openlibrary.org/works/OL16822924W,en,pd_basis=pub_year<=1930
wildfire__zane-grey__1916,Wildfire,"Grey, Zane",,false,1916,openlibrary,https://openlibrary.org/works/OL485558W,en,pd_basis=pub_year<=1930
what-katy-did__susan-coolidge__1873,What Katy Did,"Coolidge, Susan",,false,1873,openlibrary,https://openlibrary.org/works/OL5114586W,en,pd_basis=pub_year<=1930
the-casebook-of-sherlock-holmes__arthur-conan-doyle__1927,The Case-Book of Sherlock Holmes,"Doyle, Arthur Conan",,false,1927,openlibrary,https://openlibrary.org/works/OL262426W,en,pd_basis=pub_year<=1930
heidi__spyri-johanna__1880,Heidi,"Johanna, Spyri,",,false,1880,openlibrary,https://openlibrary.org/works/OL28815175W,en,pd_basis=pub_year<=1930
the-young-buglers__g-a-henty__1880,The Young Buglers,"Henty, G. A.",,false,1880,openlibrary,https://openlibrary.org/works/OL1794677W,en,pd_basis=pub_year<=1930
kilmeny-of-the-orchard__lucy-maud-montgomery__1910,Kilmeny of the orchard,"Montgomery, Lucy Maud",,false,1910,openlibrary,https://openlibrary.org/works/OL77785W,en,pd_basis=pub_year<=1930
the-seawolf__jack-london__1900,The Sea-Wolf,"London, Jack",,false,1900,openlibrary,https://openlibrary.org/works/OL144824W,en,pd_basis=pub_year<=1930
memoirs-of-fanny-hill__john-cleland__1749,Memoirs of Fanny Hill,"Cleland, John",,false,1749,openlibrary,https://openlibrary.org/works/OL848436W,en,pd_basis=pub_year<=1930
the-wouldbegoods__edith-nesbit__1901,The Wouldbegoods,"Nesbit, Edith",,false,1901,openlibrary,https://openlibrary.org/works/OL99543W,en,pd_basis=pub_year<=1930
hudibras__samuel-butler__1662,Hudibras,"Butler, Samuel",,false,1662,openlibrary,https://openlibrary.org/works/OL3159983W,en,pd_basis=pub_year<=1930
rights-of-man__thomas-paine__1791,Rights of Man,"Paine, Thomas",,false,1791,openlibrary,https://openlibrary.org/works/OL60359W,en,pd_basis=pub_year<=1930
the-private-memoirs-and-confessions-of-a-justified-sinner-with-a-detail-of-curious-traditionary-facts-and-other-evidence-by-the-editor__james-hogg__1824,"The Private Memoirs and Confessions of A Justified Sinner (With A Detail of Curious Traditionary Facts, And Other Evidence, By The Editor)","Hogg, James",,false,1824,openlibrary,https://openlibrary.org/works/OL240077W,en,pd_basis=pub_year<=1930
the-haunted-hotel__wilkie-collins__1878,The Haunted Hotel,"Collins, Wilkie",,false,1878,openlibrary,https://openlibrary.org/works/OL176025W,en,pd_basis=pub_year<=1930
helen-of-troy__andrew-lang__1882,Helen of Troy,"Lang, Andrew",,false,1882,openlibrary,https://openlibrary.org/works/OL415234W,en,pd_basis=pub_year<=1930
poems__alfred-lord-tennyson__1827,Poems,"Tennyson, Alfred Lord",,false,1827,openlibrary,https://openlibrary.org/works/OL15097239W,en,pd_basis=pub_year<=1930
nada-the-lily__h-rider-haggard__1890,Nada the Lily,"Haggard, H. Rider",,false,1890,openlibrary,https://openlibrary.org/works/OL17525W,en,pd_basis=pub_year<=1930
after-london__richard-jefferies__1885,After London,"Jefferies, Richard",,false,1885,openlibrary,https://openlibrary.org/works/OL1176822W,en,pd_basis=pub_year<=1930
david-balfour__robert-louis-stevenson__1883,David Balfour,"Stevenson, Robert Louis",,false,1883,openlibrary,https://openlibrary.org/works/OL24163W,en,pd_basis=pub_year<=1930
le-roman-du-masque-de-fer__alexandre-dumas__1600,Le roman du masque de fer,"Dumas, Alexandre",,false,1600,openlibrary,https://openlibrary.org/works/OL36371W,en,pd_basis=pub_year<=1930
women-and-economics__charlotte-perkins-gilman__1898,Women and economics,"Gilman, Charlotte Perkins",,false,1898,openlibrary,https://openlibrary.org/works/OL2772026W,en,pd_basis=pub_year<=1930
charlotte-temple__mrs-susanna-haswell-rowson__1794,Charlotte Temple,"Rowson, Mrs. Susanna (Haswell)",,false,1794,openlibrary,https://openlibrary.org/works/OL1487362W,en,pd_basis=pub_year<=1930
les-lettres-de-mon-moulin__alphonse-daudet__1869,Les lettres de mon moulin,"Daudet, Alphonse",,false,1869,openlibrary,https://openlibrary.org/works/OL942495W,en,pd_basis=pub_year<=1930
tom-sawyer-detective__mark-twain__1897,"Tom Sawyer, Detective","Twain, Mark",,false,1897,openlibrary,https://openlibrary.org/works/OL54147W,en,pd_basis=pub_year<=1930
the-ancient-allen__h-rider-haggard__1920,The Ancient Allen,"Haggard, H. Rider",,false,1920,openlibrary,https://openlibrary.org/works/OL17438W,en,pd_basis=pub_year<=1930
acres-of-diamonds__russell-herman-conwell__1901,Acres of diamonds,"Conwell, Russell Herman",,false,1901,openlibrary,https://openlibrary.org/works/OL3920712W,en,pd_basis=pub_year<=1930
the-last-days-of-pompeii__edward-bulwer-lytton-baron-lytton__1800,The Last Days of Pompeii,"Lytton, Edward Bulwer Lytton, Baron",,false,1800,openlibrary,https://openlibrary.org/works/OL61867W,en,pd_basis=pub_year<=1930
the-lone-wolf__louis-joseph-vance__1914,The Lone Wolf,"Vance, Louis Joseph",,false,1914,openlibrary,https://openlibrary.org/works/OL7562583W,en,pd_basis=pub_year<=1930
main-street__sinclair-lewis__1634,MAIN STREET,"Lewis, Sinclair",,false,1634,openlibrary,https://openlibrary.org/works/OL51117W,en,pd_basis=pub_year<=1930
emilys-quest__lucy-maud-montgomery__1756,Emily's quest,"Montgomery, Lucy Maud",,false,1756,openlibrary,https://openlibrary.org/works/OL77778W,en,pd_basis=pub_year<=1930
to-the-last-man__zane-grey__1921,To the Last Man,"Grey, Zane",,false,1921,openlibrary,https://openlibrary.org/works/OL485543W,en,pd_basis=pub_year<=1930
